created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3
2021-05-16 09:50:00 UTC,14.44,19.65,21.22,18489.6,0.02,999.56,,19.65
2021-05-16 10:00:00 UTC,14.4,19.48,20.35,18366.4,0.02,999.62,,19.48
2021-05-16 10:10:00 UTC,14.38,19.44,20.33,18388.8,0.02,999.62,,19.44
2021-05-16 10:20:00 UTC,14.7,19.99,21.01,18556.8,0.02,999.65,,19.99
2021-05-16 10:30:00 UTC,14.52,19.42,20.94,18388.8,0.02,999.75,,19.42
2021-05-16 10:40:00 UTC,14.88,19.64,21.03,18433.6,0.02,999.83,,19.64
2021-05-16 10:50:00 UTC,14.89,20.27,21.7,18355.2,0.02,999.86,,20.27
2021-05-16 11:00:00 UTC,16.19,22.31,23.76,18422.4,0.02,999.94,,22.31
2021-05-16 11:10:00 UTC,16.77,23.45,25.16,18422.4,0.02,1000,,23.45
2021-05-16 11:20:00 UTC,17.03,23.33,24.35,18388.8,0.02,1000.21,,23.33
2021-05-16 11:30:00 UTC,16.6,23.11,24.3,18388.8,0.02,1000.31,,23.11
2021-05-16 11:40:00 UTC,16.08,21.99,23.24,18355.2,0.02,1000.42,,21.99
2021-05-16 11:50:00 UTC,16.09,21.49,22.84,18321.6,0.02,1000.33,,21.49
2021-05-16 12:00:00 UTC,16.01,21.51,22.04,18456,0.02,1000.52,,21.51
2021-05-16 12:10:00 UTC,15.54,20.36,21.52,18388.8,0.02,1000.66,,20.36
2021-05-16 12:20:00 UTC,15.94,21.73,23.02,18456,0.02,1000.82,,21.73
2021-05-16 12:30:00 UTC,16.3,22.63,23.6,18355.2,0.02,1001.02,,22.61
2021-05-16 12:40:00 UTC,16.78,22.5,23.34,18388.8,0.02,1001.09,,22.5
2021-05-16 12:50:00 UTC,15.88,21.91,22.66,18489.6,0.02,1000.76,,21.91
2021-05-16 13:00:00 UTC,13.4,18.4,19.69,18422.4,0.02,1000.73,,18.4
2021-05-16 13:10:00 UTC,11.8,15.96,16.44,18366.4,0.02,1000.77,,15.96
2021-05-16 13:20:00 UTC,9.65,12.77,13.19,18422.4,0.02,1000.81,,12.77
2021-05-16 13:30:00 UTC,13.17,17.44,18.16,18456,0.02,1000.84,,17.44
2021-05-16 13:40:00 UTC,14.06,18.96,19.73,18361.6,0.02,1000.79,,18.96
2021-05-16 13:50:00 UTC,14.23,19.22,20.29,18355.2,0.02,1000.67,,19.22
2021-05-16 14:00:00 UTC,15.03,19.87,20.98,18388.8,0.02,1000.72,,19.87
2021-05-16 14:10:00 UTC,15.52,20.14,21.09,18556.8,0.02,1000.56,,20.14
2021-05-16 14:20:00 UTC,14.97,20.17,21.41,18422.4,0.02,1000.58,,20.17
2021-05-16 14:30:00 UTC,16.82,22.63,22.96,18361.6,0.02,1000.71,,22.63
2021-05-16 14:40:00 UTC,17.85,23.94,25.24,18489.6,0.02,1000.76,,23.94
2021-05-16 14:50:00 UTC,17.2,23.31,23.96,18361.6,0.02,1000.65,,23.31
2021-05-16 15:00:00 UTC,17.18,23.06,23.79,18523.2,0.02,1000.6,,23.05
2021-05-16 15:10:00 UTC,17.88,24.04,24.87,18500.8,0.02,1000.68,,24.02
2021-05-16 15:20:00 UTC,18.07,23.67,24.87,18489.6,0.02,1000.72,,23.67
2021-05-16 15:30:00 UTC,18.03,24.22,25.08,18355.2,0.02,1000.76,,24.2
2021-05-16 15:40:00 UTC,16.81,22.18,23.01,18456,0.02,1000.64,,22.18
2021-05-16 15:50:00 UTC,17.28,23.74,24.72,18456,0.02,1000.63,,23.74
2021-05-16 16:00:00 UTC,14.88,20.15,21.14,18433.6,0.02,1000.58,,20.13
2021-05-16 16:10:00 UTC,13.91,17.86,18.57,18489.6,0.02,1000.42,,17.86
2021-05-16 16:20:00 UTC,14.04,18.77,19.83,18321.6,0.02,1000.25,,18.77
2021-05-16 16:30:00 UTC,17.18,23.5,24.11,18388.8,0.02,1000.3,,23.49
2021-05-16 16:40:00 UTC,16.31,22.43,23.46,18388.8,0.02,1000.33,,22.33
2021-05-16 16:50:00 UTC,12.38,16.61,17.1,18366.4,0.02,1000.31,,16.61
2021-05-16 17:00:00 UTC,12.14,16.18,16.56,18355.2,0.02,1000.24,,16.18
2021-05-16 17:10:00 UTC,11.85,15.79,16.45,18388.8,0.02,1000.14,,15.79
2021-05-16 17:20:00 UTC,11.4,15.47,16.58,18456,0.02,1000.09,,15.47
2021-05-16 17:30:00 UTC,12.61,16.67,17.65,18366.4,0.02,1000.01,,16.67
2021-05-16 17:40:00 UTC,10.9,15.16,15.88,18355.2,0.02,999.86,,15.16
2021-05-16 17:50:00 UTC,9.87,12.83,13.53,18456,0.02,999.94,,12.83
2021-05-16 18:00:00 UTC,12.14,16.44,17.64,18339.2,0.02,999.78,,16.44
2021-05-16 18:10:00 UTC,10.81,14.49,15.14,18456,0.02,999.63,,14.49
2021-05-16 18:20:00 UTC,13.25,17.44,18.04,18456,0.02,999.64,,17.44
2021-05-16 18:30:00 UTC,13.12,17.52,18.47,18433.6,0.02,999.56,,17.52
2021-05-16 18:40:00 UTC,14.32,19.35,20.49,18456,0.02,999.39,,19.35
2021-05-16 18:50:00 UTC,12.12,16.83,17.8,18422.4,0.02,999.3,,16.83
2021-05-16 19:00:00 UTC,10.26,13.67,14.86,18422.4,0.02,999.15,,13.67
2021-05-16 19:10:00 UTC,9.48,12.77,13.43,18355.2,0.02,999.07,,12.77
2021-05-16 19:20:00 UTC,7.79,10.4,11.19,18456,0.02,999.02,,10.4
2021-05-16 19:30:00 UTC,8.23,10.93,11.47,18401.6,0.02,999,,10.93
2021-05-16 19:40:00 UTC,9.83,13.1,14.19,18489.6,0.02,998.92,,13.1
2021-05-16 19:50:00 UTC,11.53,15.94,16.89,18388.8,0.02,998.99,,15.94
2021-05-16 20:00:00 UTC,10.64,14.38,15.36,18332.8,0.02,998.98,,14.38
2021-05-16 20:10:00 UTC,9.17,12.06,13.37,18388.8,0.02,999,,12.06
2021-05-16 20:20:00 UTC,8.51,11.38,11.98,18422.4,0.02,998.95,,11.38
2021-05-16 20:30:00 UTC,8.28,11.2,11.92,18433.6,0.02,998.86,,11.2
2021-05-16 20:40:00 UTC,9.02,11.93,12.49,18388.8,0.02,998.9,,11.93
2021-05-16 20:50:00 UTC,10.73,14.24,15.51,18388.8,0.02,998.97,,14.24
2021-05-16 21:00:00 UTC,12.56,17.44,18.51,18422.4,0.02,998.96,,17.44
2021-05-16 21:10:00 UTC,13.31,18,19.43,18388.8,0.02,998.91,,18
2021-05-16 21:20:00 UTC,13.6,18.55,20.42,18321.6,0.02,998.94,,18.55
2021-05-16 21:30:00 UTC,15.19,20.14,21.19,18355.2,0.02,998.93,,20.14
2021-05-16 21:40:00 UTC,14.68,19.22,20.74,18456,0.02,998.82,,19.22
2021-05-16 21:50:00 UTC,14,18.67,20.18,18456,0.02,998.77,,18.67
2021-05-16 22:00:00 UTC,12.77,17.46,18.39,18366.4,0.02,998.78,,17.46
2021-05-16 22:10:00 UTC,12.27,15.37,16.06,18422.4,0.02,998.68,,15.37
2021-05-16 22:20:00 UTC,12.45,16.85,17.6,18422.4,0.02,998.66,,16.85
2021-05-16 22:30:00 UTC,13.8,17.67,18.64,18355.2,0.02,998.66,,17.67
2021-05-16 22:40:00 UTC,13.52,17.78,18.61,18456,0.02,998.64,,17.78
2021-05-16 22:50:00 UTC,12.25,16.21,17.24,18355.2,0.02,998.44,,16.21
2021-05-16 23:00:00 UTC,12.81,16.51,16.96,18388.8,0.02,998.43,,16.51
2021-05-16 23:10:00 UTC,12.61,16.5,17.61,18456,0.02,998.37,,16.5
2021-05-16 23:20:00 UTC,12.74,16.99,17.93,18334.4,0.02,998.4,,16.99
2021-05-16 23:30:00 UTC,11.97,15.2,16.03,18366.4,0.02,998.5,,15.2
2021-05-16 23:40:00 UTC,12.32,15.92,16.79,18422.4,0.02,998.56,,15.92
2021-05-16 23:50:00 UTC,12.59,16.15,16.81,18355.2,0.02,998.69,,16.15
2021-05-17 00:00:00 UTC,13.42,17.88,19,18400,0.02,998.77,,17.88
2021-05-17 00:10:00 UTC,13.82,17.59,18.17,18489.6,0.02,998.75,,17.59
2021-05-17 00:20:00 UTC,14.47,18.57,19.36,18422.4,0.02,998.78,,18.57
2021-05-17 00:30:00 UTC,13.53,17.26,18.23,18388.8,0.02,998.82,,17.26
2021-05-17 00:40:00 UTC,13.75,17.73,18.14,18355.2,0.02,998.85,,17.73
2021-05-17 00:50:00 UTC,14.53,19.13,19.83,18355.2,0.02,998.93,,19.13
2021-05-17 01:00:00 UTC,14.22,18.37,19.07,18534.4,0.02,998.95,,18.37
2021-05-17 01:10:00 UTC,13.24,17.66,18.12,18456,0.02,998.98,,17.66
2021-05-17 01:20:00 UTC,12.49,15.86,16.5,18388.8,0.02,998.92,,15.86
2021-05-17 01:30:00 UTC,13.41,16.78,17.48,18321.6,0.02,999,,16.78
2021-05-17 01:40:00 UTC,13.67,17.75,18.5,18388.8,0.02,999.04,,17.75
2021-05-17 01:50:00 UTC,13.55,17.75,18.34,18422.4,0.02,999.15,,17.75
2021-05-17 02:00:00 UTC,14.99,19.47,20.35,18422.4,0.02,999.26,,19.47
2021-05-17 02:10:00 UTC,14.14,18.63,19.52,18422.4,0.02,999.36,,18.63
2021-05-17 02:20:00 UTC,14.63,18.95,19.61,18422.4,0.02,999.32,,18.95
2021-05-17 02:30:00 UTC,13.69,17.44,18.26,18456,0.02,999.33,,17.44
2021-05-17 02:40:00 UTC,13.65,17.61,18.39,18388.8,0.02,999.31,,17.61
2021-05-17 02:50:00 UTC,15.09,19.3,19.74,18388.8,0.02,999.36,,19.3
2021-05-17 03:00:00 UTC,14.2,18.39,18.89,18388.8,0.02,999.3,,18.39
2021-05-17 03:10:00 UTC,13.99,17.78,18.3,18355.2,0.02,999.28,,17.78
2021-05-17 03:20:00 UTC,13.61,17.65,18.54,18422.4,0.02,999.25,,17.65
2021-05-17 03:30:00 UTC,14.07,18.46,19.42,18355.2,0.02,999.2,,18.46
2021-05-17 03:40:00 UTC,14.1,18.25,19.18,18388.8,0.02,999.17,,18.25
2021-05-17 03:50:00 UTC,14.84,18.96,19.71,18468.8,0.02,999.13,,18.96
2021-05-17 04:00:00 UTC,15.19,19.75,20.85,18388.8,0.02,999.11,,19.75
2021-05-17 04:10:00 UTC,14.62,19.48,20.12,18456,0.02,999.03,,19.48
2021-05-17 04:20:00 UTC,14.77,19.33,20.05,18422.4,0.02,999.04,,19.33
2021-05-17 04:30:00 UTC,14.91,19.34,19.93,18422.4,0.02,998.99,,19.34
2021-05-17 04:40:00 UTC,14.46,19.59,20.16,18489.6,0.02,998.91,,19.59
2021-05-17 04:50:00 UTC,14.44,18.53,19.35,18400,0.02,998.91,,18.53
2021-05-17 05:00:00 UTC,14.84,19.23,20.2,18388.8,0.02,999.01,,19.23
2021-05-17 05:10:00 UTC,14.77,19.29,20.18,18388.8,0.02,999.07,,19.29
2021-05-17 05:20:00 UTC,15.13,19.46,20.72,18422.4,0.02,999.09,,19.46
2021-05-17 05:30:00 UTC,15.3,19.88,21.01,18422.4,0.02,999.09,,19.88
2021-05-17 05:40:00 UTC,15.18,19.88,20.89,18388.8,0.02,999.07,,19.88
2021-05-17 05:50:00 UTC,15.22,19.67,20.43,18355.2,0.02,998.97,,19.67
2021-05-17 06:00:00 UTC,15.05,19.12,19.66,18366.4,0.02,998.94,,19.12
2021-05-17 06:10:00 UTC,14.84,19.59,20.41,18456,0.02,998.84,,19.59
2021-05-17 06:20:00 UTC,14.12,19.01,19.64,18456,0.02,998.75,,19.01
2021-05-17 06:30:00 UTC,14.71,19.07,19.6,18388.8,0.02,998.71,,19.07
2021-05-17 06:40:00 UTC,15.68,20.16,20.68,18489.6,0.02,998.61,,20.16
2021-05-17 06:50:00 UTC,15.63,21.01,21.74,18456,0.02,998.54,,21.01
2021-05-17 07:00:00 UTC,15.37,20.13,21.14,18355.2,0.02,998.58,,20.13
2021-05-17 07:10:00 UTC,15.29,19.86,20.69,18388.8,0.02,998.51,,19.86
2021-05-17 07:20:00 UTC,15.57,20.41,21.11,18388.8,0.02,998.5,,20.41
2021-05-17 07:30:00 UTC,15.15,19.5,19.89,18388.8,0.02,998.57,,19.5
2021-05-17 07:40:00 UTC,15.87,20.97,21.64,18388.8,0.02,998.52,,20.97
2021-05-17 07:50:00 UTC,14.68,19.23,19.71,18388.8,0.02,998.51,,19.23
2021-05-17 08:00:00 UTC,15.15,20.01,20.5,18355.2,0.02,998.46,,20.01
2021-05-17 08:10:00 UTC,15.83,20.25,20.98,18489.6,0.02,998.47,,20.25
2021-05-17 08:20:00 UTC,15.92,21.1,22.11,18355.2,0.02,998.44,,21.1
2021-05-17 08:30:00 UTC,16.98,22.42,23.55,18321.6,0.02,998.46,,22.42
2021-05-17 08:40:00 UTC,15.97,21.19,21.94,18368,0.02,998.47,,21.19
2021-05-17 08:50:00 UTC,15.87,20.46,21.21,18422.4,0.02,998.59,,20.46
2021-05-17 09:00:00 UTC,16.16,22.24,23.22,18388.8,0.02,998.61,,22.24
2021-05-17 09:10:00 UTC,16.35,22.44,23.04,18355.2,0.02,998.68,,22.44
2021-05-17 09:20:00 UTC,15.76,21.16,22.13,18388.8,0.02,998.68,,21.16
2021-05-17 09:30:00 UTC,15.67,20.6,21.56,18355.2,0.02,998.66,,20.6
2021-05-17 09:40:00 UTC,15.46,20.31,21.22,18388.8,0.02,998.66,,20.31
2021-05-17 09:50:00 UTC,16.28,21.53,22.55,18355.2,0.02,998.68,,21.53
2021-05-17 10:00:00 UTC,16.1,21.49,22.42,18355.2,0.02,998.74,,21.49
2021-05-17 10:10:00 UTC,16.24,21.94,22.64,18366.4,0.02,998.76,,21.94
2021-05-17 10:20:00 UTC,16.49,22.25,23.03,18355.2,0.02,998.8,,22.25
2021-05-17 10:30:00 UTC,16.91,22.57,23.84,18422.4,0.02,998.85,,22.57
2021-05-17 10:40:00 UTC,17.32,22.5,23.4,18388.8,0.02,998.89,,22.5
2021-05-17 10:50:00 UTC,16.66,21.91,22.54,18388.8,0.02,998.98,,21.91
2021-05-17 11:00:00 UTC,16.61,21.76,22.24,18388.8,0.02,999.17,,21.76
2021-05-17 11:10:00 UTC,16.39,21.85,22.72,18422.4,0.02,999.26,,21.85
2021-05-17 11:20:00 UTC,16.92,22.24,23.65,18355.2,0.02,999.4,,22.24
2021-05-17 11:30:00 UTC,16.01,22.04,22.84,18422.4,0.02,999.44,,22.04
2021-05-17 11:40:00 UTC,16.05,21.27,22.03,18422.4,0.02,999.57,,21.27
2021-05-17 11:50:00 UTC,15,20.76,21.35,18489.6,0.02,999.68,,20.76
2021-05-17 12:00:00 UTC,15.61,20.57,21.14,18422.4,0.02,999.75,,20.57
2021-05-17 12:10:00 UTC,15.73,20.13,20.95,18388.8,0.02,999.88,,20.13
2021-05-17 12:20:00 UTC,15.47,20.69,21.77,18456,0.02,999.92,,20.69
2021-05-17 12:30:00 UTC,15.74,20.65,21.67,18456,0.02,1000.03,,20.65
2021-05-17 12:40:00 UTC,16.24,21.7,22.86,18321.6,0.02,1000.12,,21.7
2021-05-17 12:50:00 UTC,16.09,21.22,21.82,18500.8,0.02,1000.19,,21.22
2021-05-17 13:00:00 UTC,15.96,21.43,22.35,18355.2,0.02,1000.26,,21.43
2021-05-17 13:10:00 UTC,16.38,21.66,22.33,18523.2,0.02,1000.27,,21.66
2021-05-17 13:20:00 UTC,17.76,23.53,24.44,18388.8,0.02,1000.24,,23.48
2021-05-17 13:30:00 UTC,15.54,21.43,22.5,18422.4,0.02,1000.39,,21.43
2021-05-17 13:40:00 UTC,21.51,33.28,36,18489.6,0.02,1000.47,,30.93
2021-05-17 13:50:00 UTC,19.11,27.68,29.41,18468.8,0.02,1000.6,,26.93
2021-05-17 14:00:00 UTC,15.57,20.68,21.5,18428.8,0.02,1000.6,,20.68
2021-05-17 14:10:00 UTC,15.57,20.98,22,18489.6,0.02,1000.5,,20.89
2021-05-17 14:20:00 UTC,21.84,33.18,35.38,18556.8,0.02,1000.54,,31.41
2021-05-17 14:30:00 UTC,19.4,28.38,30.22,18388.8,0.02,1000.52,,27.69
2021-05-17 14:40:00 UTC,17.06,23.69,24.75,18388.8,0.02,1000.51,,23.69
2021-05-17 14:50:00 UTC,18.16,25.33,26.62,18433.6,0.02,1000.52,,25.11
2021-05-17 15:00:00 UTC,18.04,24.25,25.77,18366.4,0.02,1000.62,,24.17
2021-05-17 15:10:00 UTC,16.77,22.76,24.14,18523.2,0.02,1000.69,,22.76
2021-05-17 15:20:00 UTC,18.04,23.79,25.16,18523.2,0.02,1000.69,,23.77
2021-05-17 15:30:00 UTC,17.84,24.25,25.65,18456,0.02,1000.73,,24.23
2021-05-17 15:40:00 UTC,17.2,22.71,23.3,18388.8,0.02,1000.76,,22.71
2021-05-17 15:50:00 UTC,19.1,25.8,26.75,18489.6,0.02,1000.78,,25.72
2021-05-17 16:00:00 UTC,19.44,26.85,27.48,18456,0.02,1000.74,,26.74
2021-05-17 16:10:00 UTC,19.64,26.35,27.28,18456,0.02,1000.75,,26.25
2021-05-17 16:20:00 UTC,20.28,27.61,28.58,18388.8,0.02,1000.76,,27.48
2021-05-17 16:30:00 UTC,19.22,26.06,27.44,18366.4,0.02,1000.74,,25.97
2021-05-17 16:40:00 UTC,19.64,26.28,27.49,18489.6,0.02,1000.74,,26.23
2021-05-17 16:50:00 UTC,20.39,27.58,29.28,18400,0.02,1000.72,,27.44
2021-05-17 17:00:00 UTC,18.63,25.57,26.58,18344,0.02,1000.81,,25.51
2021-05-17 17:10:00 UTC,17.56,24.29,25.57,18388.8,0.02,1000.95,,24.25
2021-05-17 17:20:00 UTC,20.67,27.8,28.92,18489.6,0.02,1000.96,,27.72
2021-05-17 17:30:00 UTC,21.56,29.65,31.11,18433.6,0.02,1000.85,,29.11
2021-05-17 17:40:00 UTC,24.09,33.11,33.93,18422.4,0.02,1000.82,,31.61
2021-05-17 17:50:00 UTC,25.06,34.02,35.3,18489.6,0.02,1000.73,,32.22
2021-05-17 18:00:00 UTC,24.56,34.35,35.81,18456,0.02,1000.72,,32.27
2021-05-17 18:10:00 UTC,26.23,36.39,37.41,18489.6,0.02,1000.65,,33.54
2021-05-17 18:20:00 UTC,23.29,32.25,33.19,18332.8,0.02,1000.69,,30.89
2021-05-17 18:30:00 UTC,19.4,26.92,27.89,18422.4,0.02,1000.58,,26.77
2021-05-17 18:40:00 UTC,19.55,26.86,28.05,18422.4,0.02,1000.6,,26.78
2021-05-17 18:50:00 UTC,20.53,29.38,30.7,18388.8,0.02,1000.6,,28.4
2021-05-17 19:00:00 UTC,17.91,25.2,26.73,18305.6,0.02,1000.59,,24.98
2021-05-17 19:10:00 UTC,15.48,21.32,22.02,18388.8,0.02,1000.57,,21.32
2021-05-17 19:20:00 UTC,18.72,26.37,27.37,18422.4,0.02,1000.49,,26.19
2021-05-17 19:30:00 UTC,20.62,28.69,29.94,18388.8,0.02,1000.43,,28.21
2021-05-17 19:40:00 UTC,18.32,24.98,25.94,18388.8,0.02,1000.41,,24.92
2021-05-17 19:50:00 UTC,22.54,31.41,32.46,18456,0.02,1000.42,,30.41
2021-05-17 20:00:00 UTC,22.51,32.39,33.4,18500.8,0.02,1000.44,,31.04
2021-05-17 20:10:00 UTC,25.19,36.07,37.64,18288,0.02,1000.41,,33.34
2021-05-17 20:20:00 UTC,24.02,34.96,36.15,18422.4,0.02,1000.4,,32.68
2021-05-17 20:30:00 UTC,22.08,31.54,32.78,18422.4,0.02,1000.35,,30.5
2021-05-17 20:40:00 UTC,23.51,33.42,34.2,18400,0.02,1000.3,,31.62
2021-05-17 20:50:00 UTC,20.46,29.14,30.31,18422.4,0.02,1000.23,,28.81
2021-05-17 21:00:00 UTC,21.61,30.54,31.49,18355.2,0.02,1000.16,,29.64
2021-05-17 21:10:00 UTC,21.16,30.32,31.17,18456,0.02,1000.06,,29.49
2021-05-17 21:20:00 UTC,21.53,30.28,30.93,18456,0.02,1000.15,,29.53
2021-05-17 21:30:00 UTC,25.36,36.69,37.9,18456,0.02,1000.08,,33.71
2021-05-17 21:40:00 UTC,29.4,42.2,43.51,18400,0.02,1000.07,,36.96
2021-05-17 21:50:00 UTC,29.9,43.34,44.73,18523.2,0.02,1000.22,,37.66
2021-05-17 22:00:00 UTC,24.68,36.34,38.05,18568,0.02,1000.24,,33.53
2021-05-17 22:10:00 UTC,26.06,38.18,39.78,18456,0.02,1000.33,,34.61
2021-05-17 22:20:00 UTC,22.73,33,33.87,18388.8,0.02,1000.38,,31.46
2021-05-17 22:30:00 UTC,24.58,36.4,37.83,18388.8,0.02,1000.36,,33.45
2021-05-17 22:40:00 UTC,26.84,38.35,39.89,18321.6,0.02,1000.42,,34.82
2021-05-17 22:50:00 UTC,29.08,42.31,43.37,18456,0.02,1000.48,,37.12
2021-05-17 23:00:00 UTC,29.25,43.5,45.01,18456,0.02,1000.41,,37.82
2021-05-17 23:10:00 UTC,30.08,44.32,45.67,18422.4,0.02,1000.33,,38.2
2021-05-17 23:20:00 UTC,29.66,44.34,45.44,18422.4,0.02,1000.29,,38.22
2021-05-17 23:30:00 UTC,31.64,47.24,49.01,18433.6,0.02,1000.1,,39.71
2021-05-17 23:40:00 UTC,30.73,45.34,46.55,18489.6,0.02,1000.22,,38.73
2021-05-17 23:50:00 UTC,29.67,44.66,46,18489.6,0.02,1000.21,,38.4
2021-05-18 00:00:00 UTC,30.22,45.67,46.61,18321.6,0.02,1000.27,,38.96
2021-05-18 00:10:00 UTC,28.96,41.95,43.21,18489.6,0.02,1000.26,,36.84
2021-05-18 00:20:00 UTC,29.9,44.08,45.63,18332.8,0.02,1000.24,,38.13
2021-05-18 00:30:00 UTC,27.08,39.96,41.06,18456,0.02,1000.3,,35.69
2021-05-18 00:40:00 UTC,28.1,40.98,42.17,18590.4,0.02,1000.29,,36.27
2021-05-18 00:50:00 UTC,27.27,40.99,42.25,18388.8,0.02,1000.16,,36.34
2021-05-18 01:00:00 UTC,23.66,34.54,36.11,18433.6,0.02,1000.19,,32.43
2021-05-18 01:10:00 UTC,23.73,34.16,35.55,18388.8,0.02,1000.32,,32.17
2021-05-18 01:20:00 UTC,22.52,32.31,33.56,18422.4,0.02,1000.45,,31
2021-05-18 01:30:00 UTC,18.71,26.3,27.42,18456,0.02,1000.52,,26.26
2021-05-18 01:40:00 UTC,19.22,28.18,29.16,18321.6,0.02,1000.64,,27.86
2021-05-18 01:50:00 UTC,17.62,25.17,25.92,18366.4,0.02,1000.72,,25.13
2021-05-18 02:00:00 UTC,19.71,28.42,29.67,18529.6,0.02,1000.86,,28.06
2021-05-18 02:10:00 UTC,23.3,34.38,35.74,18467.2,0.02,1001.01,,31.86
2021-05-18 02:20:00 UTC,19.92,28.95,29.98,18496,0.02,1001.14,,28.37
2021-05-18 02:30:00 UTC,20.49,29.95,30.99,18355.2,0.02,1001.26,,29.07
2021-05-18 02:40:00 UTC,17.99,24.91,25.82,18355.2,0.02,1001.29,,24.9
2021-05-18 02:50:00 UTC,18.14,25.32,26.4,18388.8,0.02,1001.29,,25.27
2021-05-18 03:00:00 UTC,17.83,25.38,26.59,18368,0.02,1001.35,,25.35
2021-05-18 03:10:00 UTC,17.52,24.57,25.32,18355.2,0.02,1001.38,,24.56
2021-05-18 03:20:00 UTC,17.13,24.12,25.22,18489.6,0.02,1001.5,,24.12
2021-05-18 03:30:00 UTC,15.65,21.24,21.88,18332.8,0.02,1001.47,,21.24
2021-05-18 03:40:00 UTC,14.21,20,20.8,18388.8,0.02,1001.42,,20
2021-05-18 03:50:00 UTC,13.39,18.88,19.77,18355.2,0.02,1001.37,,18.88
2021-05-18 04:00:00 UTC,14.31,19.88,20.68,18422.4,0.02,1001.3,,19.88
2021-05-18 04:10:00 UTC,13.23,18,18.64,18422.4,0.02,1001.17,,18
2021-05-18 04:20:00 UTC,12.31,17.27,18.04,18489.6,0.02,1001.09,,17.27
2021-05-18 04:30:00 UTC,12.06,16.42,16.67,18433.6,0.02,1001.03,,16.42
2021-05-18 04:40:00 UTC,13.08,18.12,19.03,18388.8,0.02,1001.04,,18.05
2021-05-18 04:50:00 UTC,13.64,18.31,19.07,18456,0.02,1001,,18.31
2021-05-18 05:00:00 UTC,13.5,18.98,19.63,18422.4,0.02,1000.86,,18.98
2021-05-18 05:10:00 UTC,13.66,19.05,19.85,18456,0.02,1000.87,,19.05
2021-05-18 05:20:00 UTC,13.85,18.86,19.43,18422.4,0.02,1000.92,,18.86
2021-05-18 05:30:00 UTC,14.84,20.6,21.41,18456,0.02,1000.93,,20.6
2021-05-18 05:40:00 UTC,14.68,21.68,22.41,18355.2,0.02,1000.91,,21.68
2021-05-18 05:50:00 UTC,15.34,21.75,22.68,18467.2,0.02,1000.92,,21.75
2021-05-18 06:00:00 UTC,14.22,20.39,21.39,18489.6,0.02,1000.94,,20.39
2021-05-18 06:10:00 UTC,14.56,20.92,21.67,18422.4,0.02,1000.9,,20.92
2021-05-18 06:20:00 UTC,14.9,21.12,21.62,18456,0.02,1000.97,,21.12
2021-05-18 06:30:00 UTC,14.72,20.22,21.25,18456,0.02,1001.14,,20.22
2021-05-18 06:40:00 UTC,14.48,20.05,20.61,18388.8,0.02,1001.05,,20.05
2021-05-18 06:50:00 UTC,14.21,20.06,20.83,18321.6,0.02,1000.93,,20.06
2021-05-18 07:00:00 UTC,13.51,19.29,19.96,18456,0.02,1000.8,,19.29
2021-05-18 07:10:00 UTC,13.35,18.25,18.72,18321.6,0.02,1000.88,,18.25
2021-05-18 07:20:00 UTC,13.53,18.87,19.44,18456,0.02,1000.9,,18.87
2021-05-18 07:30:00 UTC,13.31,19.08,19.39,18355.2,0.02,1000.85,,19.08
2021-05-18 07:40:00 UTC,13.63,19.37,20.28,18355.2,0.02,1001.01,,19.37
2021-05-18 07:50:00 UTC,13.28,18.42,19.13,18422.4,0.02,1001.04,,18.42
2021-05-18 08:00:00 UTC,13.12,18.58,19.58,18422.4,0.02,1001.07,,18.58
2021-05-18 08:10:00 UTC,13.49,19.84,20.42,18321.6,0.02,1001.1,,19.84
2021-05-18 08:20:00 UTC,14.07,20.63,21.26,18388.8,0.02,1001.09,,20.63
2021-05-18 08:30:00 UTC,15.01,21.72,22.42,18388.8,0.02,1001.22,,21.72
2021-05-18 08:40:00 UTC,17.26,24.08,24.64,18332.8,0.02,1001.17,,24.06
2021-05-18 08:50:00 UTC,17.27,25.28,26.07,18489.6,0.02,1001.25,,25.26
2021-05-18 09:00:00 UTC,16.3,24.09,24.74,18355.2,0.02,1001.21,,24.08
2021-05-18 09:10:00 UTC,14.04,20.4,21.06,18388.8,0.02,1001.1,,20.4
2021-05-18 09:20:00 UTC,15.2,21.7,23,18456,0.02,1001.22,,21.7
2021-05-18 09:30:00 UTC,14.02,20.31,20.9,18321.6,0.02,1001.16,,20.31
2021-05-18 09:40:00 UTC,11.63,17.14,18.41,18400,0.02,1001.19,,17.14
2021-05-18 09:50:00 UTC,11.11,15.86,16.53,18355.2,0.02,1001.35,,15.86
2021-05-18 10:00:00 UTC,10.34,14.81,15.44,18422.4,0.02,1001.27,,14.81
2021-05-18 10:10:00 UTC,9.81,14.15,14.93,18388.8,0.02,1001.07,,14.15
2021-05-18 10:20:00 UTC,9.63,13.03,13.53,18366.4,0.02,1001.17,,13.03
2021-05-18 10:30:00 UTC,8.56,12.23,12.75,18456,0.02,1001.35,,12.23
2021-05-18 10:40:00 UTC,8.43,11.89,12.22,18355.2,0.02,1001.49,,11.89
2021-05-18 10:50:00 UTC,8.23,11.23,11.72,18321.6,0.02,1001.42,,11.23
